customer_id,age,gender,location,frequency,avg_order_value,total_spent,avg_session_time_min,pages_viewed,product_category,recency_days,churned
4132,55,Male,Greater Accra,1,5.0,5.0,11.58,7,Fashion,12,0
4133,33,Male,Ashanti Region,2,27.73,55.46,1.08,6,Fashion,52,0
4134,19,Female,Northern Region,1,62.39,62.39,1.58,3,Groceries,56,0
4135,57,Female,Ashanti Region,2,5.0,10.0,4.31,7,Books,13,0
4136,34,Female,Greater Accra,0,12.75,0.0,3.16,6,Electronics,580,1
4137,51,Male,Greater Accra,3,29.33,87.99,5.13,5,Fashion,58,0
4138,59,Female,Eastern Region,2,21.86,43.72,15.22,2,Furniture,2,0
4139,33,Male,Greater Accra,1,39.3,39.3,14.94,6,Furniture,4,0
4140,55,Male,Eastern Region,3,12.67,38.02,1.57,6,Groceries,12,0
4141,19,Male,Volta Region,3,30.3,90.91,2.16,3,Fashion,51,0
4142,19,Male,Greater Accra,2,38.8,77.6,1.06,11,Groceries,85,0
4143,43,Female,Greater Accra,2,56.22,112.45,15.77,5,Electronics,91,0
4144,30,Male,Ashanti Region,2,71.12,142.24,3.04,6,Electronics,19,0
4145,64,Male,Volta Region,2,33.46,66.92,3.58,7,Health,29,0
4146,48,Female,Northern Region,3,87.2,261.6,9.74,5,Furniture,15,0
4147,51,Female,Western Region,2,35.4,70.8,4.32,5,Fashion,2,0
4148,56,Female,Greater Accra,1,60.72,60.72,0.77,5,Books,40,0
4149,20,Male,Volta Region,2,88.29,176.58,3.46,5,Groceries,47,0
4150,25,Female,Greater Accra,3,43.48,130.45,5.97,4,Groceries,164,0
4151,40,Female,Greater Accra,2,5.66,11.32,7.62,7,Electronics,74,0
4152,31,Male,Savana Region,2,42.27,84.55,6.22,3,Electronics,163,0
4153,44,Female,Western Region,2,24.71,49.42,0.76,4,Furniture,19,0
4154,46,Male,Greater Accra,3,33.14,99.42,2.18,3,Groceries,77,0
4155,56,Male,Greater Accra,2,89.62,179.25,7.94,2,Fashion,54,0
4156,56,Female,Greater Accra,4,9.43,37.72,12.73,4,Electronics,21,0
4157,18,Female,Greater Accra,2,47.51,95.02,0.29,3,Groceries,14,0
4158,34,Male,Greater Accra,1,18.06,18.06,0.26,7,Groceries,20,0
4159,58,Female,Volta Region,2,32.31,64.62,6.19,2,Books,233,0
4160,47,Female,Eastern Region,2,58.62,117.24,4.77,4,Fashion,1,0
4161,30,Female,Northern Region,2,47.95,95.91,1.01,6,Fashion,141,0
4162,38,Male,Northern Region,2,34.37,68.75,4.77,4,Books,88,0
4163,36,Female,Ashanti Region,3,23.75,71.26,22.01,7,Groceries,47,0
4164,36,Male,Savana Region,1,47.9,47.9,5.98,6,Electronics,117,1
4165,42,Female,Eastern Region,3,82.69,248.08,3.58,5,Furniture,3,0
4166,39,Male,Greater Accra,3,17.47,52.4,10.55,2,Electronics,47,0
4167,48,Male,Eastern Region,3,87.79,263.37,1.44,7,Electronics,20,0
4168,34,Female,Ashanti Region,2,69.99,139.97,3.21,7,Electronics,0,0
4169,40,Male,Savana Region,3,74.23,222.7,4.5,6,Electronics,57,0
4170,49,Male,Volta Region,2,47.71,95.42,4.21,5,Furniture,64,0
4171,27,Male,Ashanti Region,3,69.28,207.83,15.23,4,Fashion,53,0
4172,27,Female,Northern Region,1,14.78,14.78,2.08,8,Electronics,29,0
4173,53,Male,Greater Accra,1,23.3,23.3,0.35,7,Furniture,97,1
4174,25,Female,Northern Region,2,59.15,118.29,14.89,8,Groceries,25,0
4175,69,Male,Ashanti Region,2,47.4,94.79,1.47,2,Electronics,55,0
4176,37,Male,Greater Accra,3,36.29,108.87,2.86,7,Health,332,0
4177,49,Male,Ashanti Region,3,5.0,15.0,4.54,3,Groceries,112,0
4178,67,Male,Eastern Region,3,29.11,87.34,22.35,3,Furniture,62,0
4179,31,Male,Greater Accra,2,10.65,21.3,4.6,11,Fashion,67,0
4180,67,Male,Western Region,1,52.34,52.34,3.56,9,Fashion,110,1
4181,45,Female,Greater Accra,2,35.22,70.44,5.26,4,Fashion,11,0
4182,63,Female,Western Region,2,24.29,48.58,21.2,4,Electronics,7,0
4183,69,Male,Northern Region,3,106.07,318.22,10.22,3,Electronics,14,0
4184,41,Male,Greater Accra,1,65.95,65.95,1.11,7,Fashion,81,0
4185,32,Female,Ashanti Region,2,66.4,132.79,9.76,5,Groceries,88,0
4186,39,Male,Northern Region,1,95.06,95.06,11.04,6,Fashion,1,0
4187,47,Male,Eastern Region,3,60.05,180.16,7.04,5,Health,3,0
4188,21,Female,Eastern Region,1,20.73,20.73,6.42,9,Fashion,239,1
4189,30,Female,Ashanti Region,1,17.8,17.8,3.49,10,Groceries,40,0
4190,40,Female,Ashanti Region,6,64.12,384.74,6.16,5,Fashion,46,0
4191,25,Male,Volta Region,2,5.0,10.0,8.03,6,Furniture,56,0
4192,35,Male,Greater Accra,1,38.06,38.06,0.79,3,Fashion,200,1
4193,29,Female,Ashanti Region,2,5.0,10.0,1.79,8,Furniture,10,0
4194,48,Male,Greater Accra,2,42.47,84.94,1.29,3,Electronics,60,0
4195,31,Female,Northern Region,0,61.35,0.0,11.04,3,Fashion,184,1
4196,51,Female,Northern Region,3,46.99,140.96,6.84,2,Fashion,43,0
4197,35,Male,Greater Accra,2,63.45,126.91,3.6,2,Groceries,14,0
4198,51,Female,Greater Accra,4,89.12,356.48,10.49,4,Fashion,20,0
4199,28,Female,Greater Accra,3,36.41,109.23,7.57,2,Groceries,107,0
4200,58,Female,Ashanti Region,3,110.19,330.57,14.69,7,Electronics,69,0
4201,29,Male,Ashanti Region,1,45.32,45.32,0.48,9,Electronics,78,0
4202,66,Male,Volta Region,1,63.73,63.73,4.27,1,Furniture,4,0
4203,32,Male,Ashanti Region,5,24.72,123.62,7.36,8,Furniture,78,0
4204,48,Male,Greater Accra,1,80.48,80.48,1.4,5,Groceries,40,0
4205,66,Female,Western Region,1,66.04,66.04,2.38,4,Fashion,36,0
4206,46,Male,Ashanti Region,3,76.79,230.36,3.26,5,Electronics,31,0
4207,43,Male,Eastern Region,2,41.36,82.73,9.49,3,Groceries,114,0
4208,35,Male,Greater Accra,6,8.61,51.69,4.08,1,Books,11,0
4209,49,Female,Ashanti Region,1,51.51,51.51,4.07,3,Fashion,100,1
4210,39,Male,Western Region,4,5.0,20.0,3.38,5,Groceries,158,0
4211,55,Male,Eastern Region,1,31.6,31.6,1.56,5,Furniture,11,0
4212,34,Male,Greater Accra,2,44.78,89.55,15.39,3,Furniture,468,0
4213,40,Female,Eastern Region,1,99.43,99.43,2.29,7,Health,279,1
4214,41,Male,Western Region,4,47.96,191.85,5.03,8,Groceries,58,0
4215,67,Female,Greater Accra,0,43.49,0.0,0.97,7,Groceries,147,1
4216,25,Female,Ashanti Region,1,38.42,38.42,3.42,8,Electronics,40,0
4217,58,Male,Volta Region,2,6.45,12.9,14.05,4,Electronics,77,0
4218,23,Female,Greater Accra,0,42.15,0.0,32.38,6,Groceries,688,1
4219,22,Male,Northern Region,1,42.57,42.57,2.69,4,Furniture,6,0
4220,61,Female,Eastern Region,0,15.78,0.0,1.0,6,Groceries,575,1
4221,46,Female,Eastern Region,2,10.33,20.66,2.27,6,Electronics,52,0
4222,45,Male,Ashanti Region,2,27.96,55.92,2.38,5,Furniture,49,0
4223,28,Male,Greater Accra,3,41.62,124.87,6.21,2,Furniture,17,0
4224,18,Male,Northern Region,2,28.56,57.12,4.11,4,Health,16,0
4225,60,Female,Greater Accra,0,13.73,0.0,8.78,5,Electronics,411,1
4226,36,Male,Ashanti Region,1,47.23,47.23,7.25,7,Fashion,99,1
4227,26,Female,Greater Accra,1,53.47,53.47,1.74,3,Electronics,30,0
4228,44,Male,Greater Accra,4,43.03,172.13,9.2,7,Furniture,115,0
4229,51,Female,Volta Region,0,25.93,0.0,11.28,3,Health,521,1
4230,61,Male,Ashanti Region,2,54.87,109.74,5.47,8,Groceries,111,0
4231,21,Female,Volta Region,0,35.24,0.0,15.76,4,Groceries,585,1
4232,53,Male,Greater Accra,1,10.27,10.27,9.17,5,Electronics,44,0
4233,35,Female,Eastern Region,1,65.91,65.91,5.43,9,Furniture,6,0
4234,32,Male,Greater Accra,2,48.84,97.68,14.2,4,Health,16,0
4235,68,Male,Savana Region,3,37.02,111.05,5.5,6,Health,39,0
4236,30,Male,Northern Region,1,5.0,5.0,4.42,4,Books,88,0
4237,36,Female,Greater Accra,2,21.38,42.76,2.64,4,Furniture,141,0
4238,66,Male,Western Region,1,90.46,90.46,12.87,2,Electronics,79,0
4239,23,Female,Greater Accra,0,5.0,0.0,0.79,9,Health,281,1
4240,65,Male,Eastern Region,2,33.72,67.43,3.85,2,Books,58,0
4241,29,Female,Volta Region,5,39.59,197.96,4.63,7,Books,4,0
4242,68,Female,Savana Region,3,48.01,144.04,4.85,7,Groceries,31,0
4243,54,Female,Volta Region,2,5.0,10.0,6.33,5,Electronics,63,0
4244,34,Male,Greater Accra,3,44.35,133.06,4.23,7,Electronics,31,0
4245,40,Male,Greater Accra,0,5.0,0.0,1.78,4,Groceries,715,1
4246,43,Male,Greater Accra,3,42.44,127.31,11.67,5,Electronics,28,0
4247,46,Male,Ashanti Region,0,23.69,0.0,6.43,3,Books,142,1
4248,50,Female,Savana Region,2,18.35,36.71,11.72,3,Fashion,66,0
4249,44,Female,Greater Accra,0,60.87,0.0,1.94,3,Electronics,327,1
4250,42,Female,Eastern Region,2,34.11,68.22,6.08,7,Electronics,29,0
4251,27,Male,Greater Accra,2,51.84,103.69,7.51,6,Fashion,54,0
4252,64,Female,Greater Accra,5,52.67,263.35,2.9,6,Groceries,35,0
4253,40,Male,Eastern Region,1,71.75,71.75,10.04,5,Groceries,16,0
4254,38,Female,Ashanti Region,3,9.79,29.38,0.02,7,Electronics,77,0
4255,38,Male,Savana Region,0,62.98,0.0,5.42,7,Groceries,494,1
4256,60,Male,Greater Accra,0,40.41,0.0,5.7,6,Electronics,400,1
4257,30,Male,Northern Region,2,30.55,61.09,4.58,4,Electronics,10,0
4258,54,Female,Greater Accra,4,11.27,45.07,5.97,5,Furniture,49,0
4259,50,Female,Greater Accra,0,55.16,0.0,1.1,6,Groceries,628,1
4260,41,Male,Eastern Region,0,16.94,0.0,6.93,2,Books,660,1
4261,61,Male,Savana Region,1,52.95,52.95,2.45,5,Fashion,73,0
4262,28,Male,Greater Accra,2,88.2,176.39,3.61,4,Electronics,8,0
4263,34,Female,Greater Accra,2,64.5,129.0,2.43,7,Books,23,0
4264,21,Male,Ashanti Region,0,74.79,0.0,3.85,4,Fashion,462,1
4265,64,Female,Greater Accra,1,22.02,22.02,5.83,6,Furniture,46,0
4266,42,Female,Savana Region,3,59.07,177.2,10.93,5,Health,12,0
4267,47,Female,Northern Region,2,11.39,22.79,3.96,7,Furniture,109,0
4268,26,Male,Greater Accra,4,34.16,136.65,2.34,3,Fashion,91,0
4269,38,Female,Ashanti Region,1,83.53,83.53,4.02,1,Furniture,50,0
4270,37,Female,Northern Region,3,24.8,74.41,7.0,3,Groceries,40,0
4271,36,Male,Greater Accra,1,67.78,67.78,2.55,4,Health,159,1
4272,36,Female,Eastern Region,3,65.39,196.17,3.21,4,Electronics,83,0
4273,29,Female,Greater Accra,1,66.87,66.87,4.96,6,Furniture,2,0
4274,54,Male,Eastern Region,1,8.32,8.32,2.09,8,Books,15,0
4275,59,Male,Greater Accra,1,53.13,53.13,1.41,3,Electronics,4,0
4276,34,Male,Savana Region,3,36.09,108.26,0.91,4,Electronics,314,0
4277,54,Female,Ashanti Region,2,67.21,134.42,2.61,5,Fashion,32,0
4278,65,Male,Greater Accra,2,5.0,10.0,0.3,9,Groceries,8,0
4279,56,Female,Savana Region,2,49.19,98.39,5.25,3,Health,26,0
4280,45,Female,Greater Accra,1,45.66,45.66,1.16,3,Electronics,234,1
4281,58,Female,Ashanti Region,4,5.0,20.0,2.84,3,Electronics,9,0
4282,52,Male,Ashanti Region,4,17.86,71.46,1.88,6,Health,26,0
4283,64,Female,Greater Accra,0,5.0,0.0,5.97,2,Electronics,439,1
4284,65,Male,Western Region,2,21.84,43.68,11.4,3,Fashion,2,0
4285,35,Male,Northern Region,2,53.73,107.46,6.02,2,Groceries,10,0
4286,31,Female,Greater Accra,4,44.88,179.54,4.69,9,Electronics,50,0
4287,52,Male,Northern Region,4,44.24,176.94,6.64,9,Health,376,0
4288,61,Female,Ashanti Region,1,14.01,14.01,0.18,8,Furniture,117,1
4289,58,Male,Western Region,3,68.01,204.03,0.79,7,Fashion,43,0
4290,24,Male,Greater Accra,2,39.53,79.06,0.6,5,Electronics,33,0
4291,58,Male,Eastern Region,3,40.84,122.53,0.62,3,Groceries,9,0
4292,30,Female,Ashanti Region,0,63.51,0.0,1.81,2,Health,152,1
4293,35,Female,Ashanti Region,2,15.22,30.43,4.56,5,Groceries,104,0
4294,54,Female,Ashanti Region,2,45.71,91.43,0.73,5,Fashion,49,0
4295,30,Male,Greater Accra,4,50.59,202.35,16.41,4,Groceries,14,0
4296,53,Male,Northern Region,0,26.36,0.0,11.56,3,Furniture,243,1
4297,48,Female,Ashanti Region,3,56.31,168.93,21.38,4,Health,42,0
4298,19,Male,Volta Region,6,51.93,311.57,0.26,8,Furniture,38,0
4299,33,Male,Greater Accra,1,37.47,37.47,11.44,4,Electronics,21,0
4300,26,Female,Northern Region,3,36.7,110.09,9.77,6,Electronics,11,0
4301,26,Male,Western Region,1,53.09,53.09,13.94,5,Fashion,0,0
4302,55,Female,Eastern Region,3,59.71,179.14,4.5,4,Furniture,23,0
4303,28,Female,Savana Region,1,41.57,41.57,9.3,5,Electronics,60,0
4304,39,Male,Savana Region,3,68.0,204.01,0.32,1,Electronics,49,0
4305,50,Male,Ashanti Region,2,56.46,112.93,0.47,7,Fashion,45,0
4306,53,Male,Eastern Region,4,5.0,20.0,0.76,3,Fashion,88,0
4307,62,Female,Greater Accra,2,5.0,10.0,14.78,4,Fashion,15,0
4308,40,Female,Ashanti Region,2,69.56,139.11,0.38,5,Furniture,68,0
4309,62,Male,Greater Accra,1,33.83,33.83,0.63,7,Groceries,56,0
4310,62,Male,Northern Region,0,44.1,0.0,15.99,4,Books,236,1
4311,51,Female,Ashanti Region,1,68.48,68.48,0.68,1,Fashion,20,0
4312,26,Female,Ashanti Region,3,39.84,119.52,12.23,7,Books,108,0
4313,41,Male,Greater Accra,1,40.93,40.93,9.34,5,Electronics,118,1
4314,25,Male,Volta Region,3,18.28,54.85,0.25,5,Groceries,42,0
4315,24,Male,Greater Accra,2,49.25,98.5,0.13,4,Groceries,49,0
4316,53,Female,Greater Accra,2,54.66,109.33,4.59,3,Electronics,178,0
4317,35,Female,Greater Accra,3,25.55,76.66,35.22,8,Groceries,9,0
4318,20,Male,Volta Region,3,16.95,50.85,12.66,7,Books,38,0
4319,45,Female,Volta Region,3,105.66,316.97,2.23,4,Books,45,0
4320,23,Male,Eastern Region,0,37.68,0.0,2.93,6,Groceries,461,1
4321,61,Male,Savana Region,1,22.91,22.91,2.95,4,Groceries,2,0
4322,61,Male,Greater Accra,0,57.66,0.0,7.95,6,Electronics,484,1
4323,38,Female,Volta Region,2,38.73,77.46,2.5,3,Electronics,55,0
4324,45,Male,Greater Accra,1,12.86,12.86,0.96,3,Fashion,10,0
4325,57,Female,Greater Accra,5,52.08,260.38,8.25,6,Furniture,31,0
4326,18,Male,Greater Accra,3,18.67,56.02,3.68,4,Fashion,5,0
4327,53,Male,Eastern Region,2,79.41,158.82,0.48,5,Groceries,9,0
4328,38,Male,Northern Region,2,52.36,104.73,9.37,13,Fashion,15,0
4329,60,Female,Ashanti Region,1,33.08,33.08,5.28,5,Groceries,24,0
4330,52,Male,Volta Region,1,42.73,42.73,4.03,6,Groceries,34,0
4331,30,Female,Ashanti Region,1,62.58,62.58,6.71,4,Groceries,76,0
4332,66,Male,Greater Accra,0,44.65,0.0,4.22,2,Health,414,1
4333,27,Male,Ashanti Region,3,93.05,279.16,6.27,6,Health,10,0
4334,61,Male,Eastern Region,5,68.4,341.98,12.13,6,Groceries,140,0
4335,64,Male,Savana Region,1,52.19,52.19,5.7,6,Electronics,8,0
4336,27,Male,Ashanti Region,3,16.58,49.73,6.47,5,Groceries,42,0
4337,63,Male,Eastern Region,2,36.33,72.66,5.71,5,Electronics,45,0
4338,30,Female,Greater Accra,2,51.97,103.94,4.55,10,Groceries,122,0
4339,54,Female,Eastern Region,0,19.43,0.0,1.13,5,Electronics,252,1
4340,55,Male,Volta Region,0,72.34,0.0,2.45,6,Books,381,1
4341,41,Male,Greater Accra,1,15.65,15.65,7.09,5,Groceries,63,0
4342,19,Male,Savana Region,3,24.07,72.21,3.33,6,Electronics,22,0
4343,39,Male,Eastern Region,3,25.94,77.83,3.13,4,Furniture,64,0
4344,34,Male,Greater Accra,2,58.6,117.19,8.54,8,Health,63,0
4345,53,Female,Volta Region,2,19.88,39.75,0.03,5,Electronics,0,0
4346,31,Male,Ashanti Region,1,5.0,5.0,6.82,9,Furniture,122,1
4347,27,Male,Greater Accra,3,67.2,201.6,4.03,6,Electronics,12,0
4348,52,Male,Greater Accra,2,28.89,57.78,2.84,3,Groceries,295,0
4349,42,Male,Greater Accra,1,13.29,13.29,2.5,6,Electronics,47,0
4350,20,Female,Savana Region,1,21.13,21.13,1.14,4,Fashion,29,0
4351,64,Male,Eastern Region,2,82.92,165.84,2.44,8,Furniture,5,0
4352,55,Male,Western Region,5,23.57,117.87,2.98,7,Electronics,68,0
4353,34,Female,Greater Accra,2,36.92,73.83,3.45,2,Books,26,0
4354,29,Male,Greater Accra,2,28.83,57.65,6.69,5,Furniture,197,0
4355,69,Female,Greater Accra,2,9.18,18.37,3.63,5,Electronics,116,0
4356,41,Female,Ashanti Region,5,21.43,107.16,9.55,6,Groceries,7,0
4357,46,Male,Volta Region,0,7.47,0.0,6.13,6,Health,701,1
4358,60,Female,Northern Region,1,63.9,63.9,1.26,8,Books,35,0
4359,42,Male,Greater Accra,1,42.52,42.52,1.95,5,Fashion,74,0
4360,53,Female,Savana Region,0,102.07,0.0,0.5,2,Fashion,535,1
4361,43,Male,Northern Region,3,22.28,66.83,17.48,4,Books,5,0
4362,55,Male,Greater Accra,1,18.53,18.53,13.06,8,Electronics,6,0
4363,18,Female,Savana Region,3,78.34,235.03,0.53,4,Groceries,12,0
4364,37,Female,Greater Accra,1,66.45,66.45,5.12,5,Electronics,67,0
4365,45,Female,Greater Accra,2,49.62,99.24,19.37,5,Furniture,78,0
4366,33,Female,Greater Accra,1,12.16,12.16,8.25,4,Books,59,0
4367,64,Male,Ashanti Region,5,83.62,418.12,4.06,4,Furniture,24,0
4368,34,Male,Ashanti Region,1,38.2,38.2,1.66,2,Furniture,34,0
4369,57,Male,Greater Accra,5,29.23,146.17,1.96,7,Electronics,74,0
4370,45,Male,Greater Accra,0,68.57,0.0,8.0,4,Fashion,380,1
4371,29,Male,Northern Region,2,39.44,78.89,9.1,5,Electronics,88,0
4372,44,Female,Volta Region,1,10.86,10.86,4.51,6,Health,16,0
4373,59,Male,Northern Region,2,41.01,82.02,0.77,5,Groceries,0,0
4374,64,Male,Greater Accra,1,20.47,20.47,16.3,6,Electronics,18,0
4375,47,Male,Greater Accra,2,5.0,10.0,11.18,6,Fashion,25,0
4376,58,Female,Greater Accra,2,17.96,35.91,0.91,3,Health,193,0
4377,51,Female,Greater Accra,1,26.81,26.81,0.35,5,Electronics,14,0
4378,54,Female,Eastern Region,2,11.11,22.22,4.61,6,Electronics,105,0
4379,23,Male,Eastern Region,5,54.38,271.91,2.01,5,Furniture,58,0
4380,24,Female,Northern Region,6,20.56,123.38,2.0,3,Electronics,11,0
4381,49,Male,Northern Region,2,51.96,103.92,0.55,3,Fashion,31,0
4382,49,Female,Greater Accra,3,9.17,27.5,18.4,6,Books,42,0
4383,42,Female,Greater Accra,2,62.73,125.46,10.64,3,Furniture,25,0
4384,50,Male,Northern Region,4,8.09,32.35,0.73,6,Groceries,15,0
4385,24,Male,Greater Accra,4,5.0,20.0,12.55,7,Groceries,17,0
4386,69,Female,Greater Accra,2,70.93,141.86,6.89,7,Electronics,52,0
4387,29,Male,Ashanti Region,1,18.6,18.6,2.36,6,Health,69,0
4388,33,Female,Greater Accra,2,83.92,167.85,12.3,5,Electronics,37,0
4389,33,Male,Greater Accra,2,54.11,108.23,5.47,2,Books,170,0
4390,60,Male,Savana Region,1,59.76,59.76,11.33,3,Electronics,78,0
4391,53,Male,Savana Region,4,66.14,264.55,3.8,7,Books,133,0
4392,30,Male,Greater Accra,2,42.82,85.63,4.17,7,Groceries,38,0
4393,24,Male,Greater Accra,0,43.1,0.0,2.06,1,Electronics,652,1
4394,53,Male,Northern Region,3,72.03,216.1,2.94,7,Electronics,89,0
4395,64,Female,Greater Accra,1,42.78,42.78,5.03,3,Electronics,21,0
4396,68,Male,Ashanti Region,4,21.8,87.18,17.63,4,Electronics,105,0
4397,26,Female,Greater Accra,2,54.64,109.29,5.5,5,Groceries,63,0
4398,49,Female,Greater Accra,4,5.0,20.0,0.96,10,Furniture,32,0
4399,28,Female,Savana Region,5,72.99,364.94,0.04,4,Groceries,42,0
4400,25,Male,Savana Region,2,73.51,147.02,11.42,3,Electronics,7,0
4401,50,Male,Greater Accra,0,69.95,0.0,2.72,4,Electronics,124,1
4402,40,Male,Greater Accra,4,68.99,275.98,2.27,8,Groceries,9,0
4403,42,Female,Greater Accra,1,37.9,37.9,9.68,5,Health,82,0
4404,25,Female,Greater Accra,3,37.33,112.0,17.44,9,Fashion,103,0
4405,62,Male,Volta Region,3,9.26,27.78,8.27,4,Electronics,33,0
4406,39,Male,Eastern Region,1,83.7,83.7,1.15,4,Fashion,86,0
4407,21,Female,Ashanti Region,4,27.87,111.5,2.98,6,Fashion,52,0
4408,57,Male,Northern Region,3,48.5,145.49,8.55,6,Groceries,17,0
4409,20,Female,Savana Region,1,46.35,46.35,14.25,8,Fashion,154,1
4410,46,Female,Savana Region,1,6.49,6.49,39.43,2,Health,71,0
4411,58,Female,Greater Accra,4,5.0,20.0,4.3,1,Fashion,126,0
4412,46,Male,Greater Accra,0,40.14,0.0,10.37,6,Electronics,482,1
4413,51,Male,Eastern Region,2,28.66,57.31,0.29,7,Electronics,76,0
4414,51,Female,Ashanti Region,1,37.76,37.76,2.02,7,Furniture,21,0
4415,45,Female,Volta Region,1,66.64,66.64,2.79,2,Groceries,53,0
4416,30,Male,Eastern Region,3,45.62,136.87,22.26,7,Health,4,0
4417,32,Male,Volta Region,4,58.96,235.85,0.02,6,Electronics,39,0
4418,40,Female,Greater Accra,1,51.13,51.13,2.21,1,Electronics,30,0
4419,61,Female,Savana Region,2,32.09,64.18,15.99,6,Health,17,0
4420,43,Female,Greater Accra,0,14.95,0.0,2.2,5,Electronics,122,1
4421,21,Female,Volta Region,2,46.62,93.24,1.53,8,Health,25,0
4422,43,Male,Greater Accra,2,42.1,84.19,7.86,6,Furniture,165,0
4423,57,Male,Ashanti Region,3,62.88,188.64,8.21,1,Fashion,43,0
4424,26,Female,Savana Region,1,36.23,36.23,3.83,3,Electronics,13,0
4425,22,Female,Ashanti Region,1,32.57,32.57,17.62,5,Groceries,108,1
4426,49,Male,Ashanti Region,2,34.26,68.53,1.36,1,Health,18,0
4427,37,Male,Volta Region,0,17.03,0.0,14.68,4,Furniture,681,1
4428,67,Female,Ashanti Region,1,76.17,76.17,8.45,5,Fashion,18,0
4429,28,Male,Eastern Region,5,68.49,342.45,2.76,4,Groceries,56,0
4430,32,Male,Greater Accra,2,9.67,19.35,9.87,8,Furniture,3,0
4431,49,Female,Savana Region,3,60.1,180.3,0.86,5,Groceries,64,0
4432,45,Female,Eastern Region,3,5.0,15.0,0.84,4,Electronics,43,0
4433,39,Female,Ashanti Region,3,64.63,193.9,15.95,5,Health,101,0
4434,58,Male,Greater Accra,2,22.59,45.18,0.6,4,Fashion,216,0
4435,34,Female,Eastern Region,3,49.0,146.99,0.02,6,Electronics,125,0
4436,43,Female,Greater Accra,2,5.0,10.0,2.96,6,Electronics,76,0
4437,61,Female,Greater Accra,2,10.03,20.06,0.66,6,Health,34,0
4438,24,Female,Eastern Region,3,51.72,155.15,11.93,7,Electronics,14,0
4439,59,Male,Greater Accra,0,22.48,0.0,15.36,4,Books,209,1
4440,43,Male,Greater Accra,0,19.0,0.0,3.95,4,Furniture,357,1
4441,42,Male,Eastern Region,3,74.9,224.69,3.33,1,Groceries,1,0
4442,27,Male,Greater Accra,1,95.27,95.27,4.65,8,Groceries,51,0
4443,62,Female,Greater Accra,2,63.43,126.85,1.54,8,Fashion,30,0
4444,36,Female,Greater Accra,2,12.7,25.41,2.12,4,Health,125,0
4445,28,Female,Eastern Region,4,84.09,336.35,0.64,7,Books,62,0
4446,30,Female,Eastern Region,2,5.0,10.0,3.55,7,Fashion,62,0
4447,25,Male,Northern Region,1,32.39,32.39,5.68,4,Health,93,1
4448,57,Male,Greater Accra,1,41.37,41.37,15.97,7,Groceries,24,0
4449,21,Male,Greater Accra,0,88.1,0.0,8.06,6,Furniture,596,1
4450,64,Male,Greater Accra,0,62.82,0.0,7.7,4,Fashion,256,1
4451,48,Male,Ashanti Region,0,28.41,0.0,2.21,6,Fashion,682,1
4452,45,Female,Western Region,1,16.38,16.38,13.15,6,Fashion,123,1
4453,28,Female,Greater Accra,0,65.05,0.0,17.62,9,Fashion,172,1
4454,60,Male,Greater Accra,2,26.67,53.33,16.15,6,Books,100,0
4455,18,Male,Greater Accra,1,45.42,45.42,0.24,7,Fashion,68,0
4456,66,Female,Eastern Region,2,5.76,11.51,5.56,4,Groceries,17,0
4457,64,Male,Eastern Region,4,54.23,216.93,6.18,3,Fashion,37,0
4458,69,Female,Eastern Region,1,52.22,52.22,2.1,2,Furniture,98,1
4459,55,Female,Savana Region,3,8.96,26.88,29.29,3,Electronics,74,0
4460,41,Female,Ashanti Region,2,65.79,131.58,2.06,7,Groceries,1,0
4461,64,Male,Greater Accra,4,53.87,215.47,1.46,6,Groceries,0,0
4462,48,Female,Greater Accra,4,58.5,234.0,3.97,3,Fashion,84,0
4463,58,Male,Eastern Region,4,30.53,122.13,2.34,2,Furniture,36,0
4464,63,Female,Eastern Region,2,44.47,88.95,15.46,9,Health,42,0
4465,67,Male,Ashanti Region,3,41.58,124.75,3.48,6,Electronics,200,0
4466,43,Male,Northern Region,2,36.3,72.59,3.17,7,Books,8,0
4467,66,Female,Eastern Region,0,44.26,0.0,5.9,6,Furniture,155,1
4468,67,Female,Savana Region,2,71.41,142.82,0.51,6,Health,39,0
4469,22,Female,Eastern Region,2,66.87,133.75,8.48,5,Health,20,0
4470,37,Female,Northern Region,4,10.45,41.81,8.78,4,Electronics,189,0
4471,69,Female,Greater Accra,3,64.64,193.91,3.86,10,Groceries,95,0
4472,58,Male,Eastern Region,0,69.78,0.0,18.7,6,Groceries,414,1
4473,28,Female,Western Region,1,36.22,36.22,5.2,8,Electronics,116,1
4474,50,Female,Ashanti Region,2,52.71,105.42,7.13,3,Books,110,0
4475,67,Female,Northern Region,3,52.35,157.05,15.49,2,Groceries,14,0
4476,55,Female,Northern Region,3,18.75,56.25,6.59,8,Electronics,136,0
4477,44,Male,Greater Accra,2,30.45,60.9,3.39,9,Electronics,305,0
4478,51,Female,Eastern Region,1,58.77,58.77,0.15,2,Furniture,219,1
4479,32,Male,Greater Accra,1,27.6,27.6,7.82,2,Electronics,133,1
4480,49,Male,Volta Region,2,64.39,128.77,20.09,6,Electronics,3,0
4481,38,Female,Savana Region,3,72.62,217.87,3.81,6,Books,59,0
4482,63,Male,Greater Accra,1,68.59,68.59,2.49,5,Groceries,34,0
4483,22,Female,Greater Accra,1,89.5,89.5,4.39,3,Groceries,19,0
4484,23,Male,Eastern Region,0,37.73,0.0,7.82,7,Electronics,319,1
